"id","period","stage","possession","run_type","minute","min_speed","max_speed","distance","player_appearance_id"
719777,"half_1","bottom",2379,"hsr",24,"5.51","6.93","26.832859813084113",41518
719778,"half_1","middle",2379,"hsr",29,"5.51","6.11","34.96613513513513",41518
719779,"half_1","top",2379,"hsr",28,"4.07","6.4","13.150865454545455",41518
719780,"half_1","bottom",2379,"hsr",29,"4.12","6.64","11.220652173913043",41518
719781,"half_1","top",2378,"hsr",32,"5.51","5.94","13.435159322033899",41518
719782,"half_1","top",2379,"hsr",32,"5.56","6.97","5.534434782608696",41518
719783,"half_1","middle",2379,"sprint",32,"7.01","8.24","27.36740674157303",41518
719784,"half_1","middle",2379,"hsr",32,"5.54","6.98","9.56625641025641",41518
719785,"half_1","middle",2378,"hsr",37,"5.54","7.09","35.167018978102185",41518
719786,"half_1","middle",2378,"sprint",37,"7.02","7.09","5.935745454545455",41518
719787,"half_1","top",2379,"hsr",39,"5.51","6.22","13.78709152542373",41518
719788,"half_1","middle",2379,"sprint",41,"5.55","7.96","13.125163636363636",41518
719789,"half_1","top",2379,"hsr",43,"5.53","6.96","7.180400000000001",41518
719790,"half_1","top",2379,"sprint",43,"7.02","8.24","19.68946875",41518
719792,"half_1","top",2378,"hsr",45,"5.51","6.46","17.008619718309852",41518
719793,"half_1","middle",2379,"hsr",46,"4.03","6.64","16.905785507246375",41518
719794,"half_1","middle",2379,"hsr",46,"4.07","6.33","12.342",41518
719795,"half_2","middle",2378,"hsr",1,"5.53","7","17.889788235294116",41518
719796,"half_2","bottom",2379,"sprint",1,"7.02","7.61","18.308698412698412",41518
719797,"half_2","bottom",2379,"hsr",1,"5.51","6.99","5.055238095238096",41518
719798,"half_2","middle",2379,"hsr",4,"5.53","6.97","8.403245714285715",41518
719799,"half_2","middle",2378,"sprint",4,"1.28","12.79","24.190268354430376",41518
719800,"half_2","top",2379,"hsr",10,"5.54","5.79","5.471616",41518
719801,"half_2","middle",2379,"hsr",6,"5.51","5.87","10.79864166666667",41518
719802,"half_2","top",2379,"hsr",6,"5.51","5.84","12.592642857142858",41518
719803,"half_2","top",2379,"hsr",6,"4.03","6.15","7.593890909090909",41518
719804,"half_2","bottom",2379,"hsr",10,"5.52","5.72","5.197233333333333",41518
719805,"half_2","bottom",2379,"hsr",11,"5.51","6.62","24.342804040404033",41518
719806,"half_2","top",2379,"hsr",12,"4.05","6.03","8.671242105263158",41518
719808,"half_2","bottom",2379,"sprint",12,"7.01","8.22","36.01775593220339",41518
719809,"half_2","top",2379,"hsr",13,"5.52","5.83","12.347345454545454",41518
719810,"half_2","middle",2379,"hsr",15,"5.51","7.01","22.592862921348313",41518
719811,"half_2","bottom",2379,"hsr",16,"5.55","7","5.570399999999999",41518
719812,"half_2","bottom",2379,"sprint",16,"7.03","7.47","10.541189189189186",41518
719813,"half_2","bottom",2379,"hsr",16,"5.57","6.98","5.065142857142857",41518
719814,"half_2","bottom",2379,"hsr",17,"4.03","6.16","6.872226666666668",41518
719827,"half_2","top",2378,"hsr",34,"4.08","5.91","7.158675000000001",41518
719815,"half_2","middle",2378,"hsr",18,"4.01","6.34","16.52025507246377",41518
719816,"half_2","top",2379,"hsr",19,"4.08","7.09","21.766157142857146",41518
719817,"half_2","middle",2379,"hsr",20,"5.51","5.96","18.133124050632915",41518
719818,"half_2","top",2379,"hsr",21,"5.52","6.25","11.498840816326528",41518
719819,"half_2","top",2379,"hsr",23,"4.01","6.2","15.584668656716415",41518
719820,"half_2","middle",2379,"hsr",23,"5.52","6.43","15.522264615384612",41518
719821,"half_2","top",2379,"hsr",27,"5.52","6.74","24.274479166666666",41518
719822,"half_2","top",2379,"hsr",30,"5.56","6.99","5.809416666666667",41518
719823,"half_2","top",2379,"sprint",30,"7.02","7.77","27.524817204301076",41518
719824,"half_2","middle",2379,"hsr",30,"5.52","7","8.44644705882353",41518
719825,"half_2","top",2379,"hsr",32,"4.06","6.66","14.99213114754098",41518
719826,"half_2","top",2378,"hsr",34,"4.05","5.92","6.011970370370371",41518
719828,"half_2","top",2379,"hsr",39,"4.01","6.69","10.813718181818183",41518
719829,"half_2","middle",2379,"hsr",39,"5.51","6.57","30.326409374999997",41518
719830,"half_2","top",2379,"hsr",41,"5.51","6.96","12.092808",41518
719831,"half_2","middle",2379,"sprint",41,"7.01","8.69","22.249148571428567",41518
719832,"half_2","bottom",2379,"sprint",46,"7.02","8.16","24.421664999999997",41518
719833,"half_2","top",2378,"hsr",46,"4.03","6.75","21.995181818181813",41518
719834,"half_2","bottom",2379,"hsr",46,"5.52","7","11.879249999999997",41518
673848,"half_2","middle",2284,"hsr",43,"5.51","5.79","5.007965217391305",39432
673841,"half_2","bottom",2285,"hsr",39,"5.51","5.93","13.395050847457629",39432
673842,"half_2","bottom",2285,"hsr",40,"5.52","6.5","11.30895319148936",39432
673843,"half_2","middle",2285,"hsr",36,"4.06","6.28","10.106958139534882",39432
673844,"half_2","bottom",2285,"hsr",36,"5.53","6.35","12.35926153846154",39432
673845,"half_2","top",2284,"hsr",38,"5.54","6.98","5.064761904761905",39432
673846,"half_2","middle",2284,"hsr",40,"4.07","5.97","17.801766233766234",39432
673847,"half_2","middle",2285,"hsr",43,"4.09","6.97","22.213465116279068",39432
673849,"half_2","middle",2285,"hsr",44,"4.08","6.22","7.650133333333335",39432
673850,"half_2","middle",2284,"hsr",50,"5.51","5.92","22.994333333333334",39432
673851,"half_2","middle",2284,"hsr",48,"5.51","5.68","5.392511999999999",39432
673852,"half_2","top",2284,"sprint",49,"5.57","7.61","11.256574358974358",39432
730998,"half_1","bottom",2398,"hsr",20,"5.51","5.61","6.022157142857143",41914
730995,"half_1","top",2398,"hsr",13,"5.56","7","6.555851851851851",41914
730986,"half_1","top",2399,"hsr",5,"5.51","5.62","5.360256000000001",41914
730994,"half_1","top",2398,"sprint",13,"7.05","7.86","15.447899999999997",41914
730987,"half_1","bottom",2398,"hsr",3,"5.49","6.2","23.707034615384618",41914
730988,"half_1","bottom",2399,"hsr",5,"4.07","6.26","11.780775999999998",41914
730989,"half_1","bottom",2399,"hsr",8,"5.53","6.96","6.551614814814815",41914
730990,"half_1","middle",2398,"hsr",7,"5.52","5.83","5.029391304347827",41914
730991,"half_1","middle",2399,"sprint",8,"7.01","8.03","28.59651063829787",41914
730992,"half_1","middle",2399,"hsr",8,"5.57","6.96","5.537495652173913",41914
730993,"half_1","top",2398,"hsr",10,"5.51","6.14","22.43583333333333",41914
730996,"half_1","middle",2398,"hsr",16,"4.11","7.08","20.279825641025642",41914
730997,"half_1","top",2398,"hsr",19,"4.01","6.92","29.69379310344827",41914
730999,"half_1","middle",2399,"hsr",23,"4.08","6.42","11.724930612244897",41914
731000,"half_1","top",2398,"hsr",25,"4.03","6.46","11.030086956521735",41914
731001,"half_1","middle",2399,"hsr",40,"4.1","7","4.565936842105263",41914
731002,"half_1","middle",2399,"sprint",40,"7.01","7.82","14.476016326530612",41914
731003,"half_1","top",2399,"hsr",44,"4.06","6.63","27.649837837837836",41914
731004,"half_1","bottom",2398,"hsr",46,"5.51","6.38","32.44070518518518",41914
731005,"half_2","top",2399,"sprint",7,"5.51","7.48","11.12601025641026",41914
731006,"half_2","top",2399,"hsr",7,"5.51","6.99","6.052992000000001",41914
731007,"half_2","middle",2398,"hsr",12,"5.54","6.61","12.948588679245283",41914
731008,"half_2","middle",2399,"hsr",17,"4.07","5.86","6.200357142857143",41914
731009,"half_2","top",2398,"hsr",19,"5.57","6.97","6.0714239999999995",41914
731010,"half_2","top",2398,"sprint",19,"7.02","7.43","9.620470588235294",41914
731011,"half_2","bottom",2399,"sprint",28,"5.55","7.39","7.8411857142857135",41914
731012,"half_2","bottom",2398,"hsr",31,"5.51","6.12","24.770094339622638",41914
731013,"half_2","middle",2398,"hsr",36,"5.52","5.71","6.319889655172415",41914
731014,"half_2","top",2399,"hsr",43,"5.53","6.44","20.72220930232558",41914
731015,"half_2","middle",2399,"hsr",46,"5.52","6.1","16.52118309859155",41914
1326199,"half_1","bottom",3760,"sprint",4,"6.99","8.92","278.2928",65759
1326200,"half_1","bottom",3761,"hsr",9,"4.67","9.96","186.5264",65759
1326201,"half_1","bottom",3760,"hsr",9,"5.35","5.92","152.2228",65759
1326202,"half_2","middle",3760,"hsr",4,"5.44","5.71","172.344",65759
1326203,"half_2","bottom",3760,"hsr",47,"5.46","5.59","131.874",65759
753289,"half_2","top",2435,"sprint",10,"3.44","7.96","5.765836363636364",42689
753297,"half_2","middle",2435,"hsr",30,"5.55","6.53","4.7973333333333334",42689
753306,"half_2","top",2434,"hsr",42,"5.55","8.66","9.291635294117647",42689
753307,"half_2","top",2435,"hsr",45,"5.53","5.6","6.014828571428573",42689
753244,"half_1","bottom",2434,"hsr",1,"5.52","5.64","4.700181818181819",42689
753304,"half_2","middle",2434,"hsr",39,"5.51","5.97","11.398183999999999",42689
753279,"half_1","middle",2435,"hsr",45,"5.52","6.96","7.980218181818182",42689
753245,"half_1","middle",2435,"hsr",1,"5.52","6.43","13.408214285714287",42689
753246,"half_1","top",2434,"hsr",2,"5.51","5.75","7.247903030303031",42689
753247,"half_1","bottom",2435,"sprint",9,"7.05","7.68","5.968761904761903",42689
753248,"half_1","top",2435,"hsr",7,"5.52","7.02","20.587004999999998",42689
753249,"half_1","top",2435,"hsr",7,"5.54","6.91","18.74903466666667",42689
753250,"half_1","bottom",2435,"hsr",8,"4.02","6.69","15.86143125",42689
753251,"half_1","bottom",2435,"hsr",9,"4.07","7.68","18.03949295774648",42689
753252,"half_1","middle",2434,"hsr",10,"4.02","5.96","9.969745454545453",42689
753253,"half_1","top",2435,"hsr",13,"5.53","5.89","12.211592592592591",42689
753254,"half_1","top",2435,"hsr",15,"5.53","6.18","13.552241379310342",42689
753255,"half_1","top",2435,"hsr",15,"5.51","5.88","15.124441791044775",42689
753256,"half_1","bottom",2435,"hsr",16,"5.52","7.22","18.74485479452055",42689
753257,"half_1","bottom",2434,"hsr",17,"5.51","6.26","5.275408695652174",42689
753258,"half_1","bottom",2434,"hsr",18,"4.08","6.97","7.842612499999999",42689
753305,"half_2","top",2435,"hsr",41,"5.52","5.66","5.1627333333333345",42689
753259,"half_1","middle",2434,"sprint",19,"7.01","9.27","52.77266835443039",42689
753260,"half_1","top",2434,"hsr",19,"5.53","6.96","5.744250000000001",42689
753261,"half_1","middle",2434,"hsr",20,"4.07","6.88","19.600330666666665",42689
753262,"half_1","middle",2434,"hsr",21,"5.54","6.61","15.95195076923077",42689
753263,"half_1","middle",2435,"hsr",24,"5.51","5.64","6.0437571428571415",42689
753264,"half_1","middle",2434,"hsr",24,"5.51","6.95","6.414103703703701",42689
753265,"half_1","top",2434,"sprint",24,"7.01","8.24","19.03947741935484",42689
753273,"half_1","middle",2434,"hsr",39,"4.09","6.91","14.659220689655173",42689
753266,"half_1","middle",2435,"sprint",27,"5.57","8.5","25.906565853658535",42689
753267,"half_1","top",2435,"hsr",29,"5.51","5.72","8.13210810810811",42689
753268,"half_1","top",2435,"hsr",31,"4.04","5.81","5.475455999999999",42689
753269,"half_1","middle",2434,"hsr",34,"5.55","7.07","29.655235714285713",42689
753270,"half_1","top",2434,"sprint",34,"7.02","7.63","18.062296774193545",42689
753271,"half_1","top",2434,"hsr",34,"5.59","6.98","5.850433333333333",42689
753272,"half_1","top",2435,"hsr",34,"5.54","5.76","4.999547826086956",42689
753274,"half_1","bottom",2435,"hsr",36,"4.03","5.88","9.617804651162789",42689
753275,"half_1","middle",2434,"hsr",39,"5.54","6.79","25.596568627450978",42689
753276,"half_1","middle",2435,"hsr",42,"5.51","6.66","30.63255483870968",42689
753277,"half_1","top",2434,"hsr",45,"5.43","7.01","38.764283870967745",42689
753278,"half_1","middle",2435,"sprint",45,"7.01","8.26","24.693425",42689
753280,"half_2","middle",2434,"hsr",2,"5.52","6.89","34.10389333333333",42689
753281,"half_2","top",2435,"hsr",3,"4.06","6.39","16.827720000000003",42689
753282,"half_2","bottom",2435,"hsr",5,"5.51","5.8","8.434052631578947",42689
753283,"half_2","middle",2434,"hsr",7,"5.56","6.99","5.295054545454545",42689
753284,"half_2","top",2434,"sprint",7,"7.04","7.97","32.661477477477476",42689
753285,"half_2","top",2434,"hsr",7,"5.55","6.73","5.726233333333333",42689
753286,"half_2","bottom",2434,"hsr",9,"5.51","5.59","5.561923076923076",42689
753287,"half_2","top",2435,"hsr",10,"5.51","6.12","5.429916666666667",42689
753288,"half_2","top",2435,"hsr",10,"3.44","7.96","11.27929090909091",42689
753290,"half_2","middle",2435,"hsr",12,"5.51","6.02","26.20014035087719",42689
753291,"half_2","middle",2435,"hsr",13,"5.51","5.59","6.230675862068966",42689
753292,"half_2","bottom",2435,"hsr",15,"5.52","6.86","38.25598717948718",42689
753293,"half_2","middle",2434,"hsr",21,"5.52","5.74","8.60203076923077",42689
753294,"half_2","middle",2435,"hsr",22,"4.02","7.07","36.18615",42689
753295,"half_2","middle",2434,"hsr",23,"4.07","6.11","6.623834482758621",42689
753296,"half_2","top",2435,"hsr",25,"5.51","5.99","13.261737931034483",42689
753298,"half_2","top",2434,"hsr",31,"5.54","6.08","24.865420560747665",42689
753299,"half_2","middle",2435,"hsr",33,"4.08","5.78","5.691538461538462",42689
753300,"half_2","middle",2435,"hsr",33,"4.05","6.32","12.567124528301887",42689
753301,"half_2","top",2434,"hsr",36,"3.41","8.57","8.478282352941177",42689
753302,"half_2","top",2434,"sprint",36,"3.41","8.57","7.734580645161291",42689
753303,"half_2","middle",2434,"hsr",37,"4.09","5.95","11.122285714285715",42689
753308,"half_2","top",2434,"sprint",48,"5.56","7.4","8.134675862068965",42689
787727,"half_2","middle",2491,"hsr",41,"5.53","7","7.334680000000002",44010
787717,"half_2","bottom",2490,"hsr",29,"5.52","5.81","5.933392592592595",44010
787718,"half_2","bottom",2490,"hsr",29,"5.52","5.82","9.602958139534882",44010
787719,"half_2","middle",2490,"hsr",33,"4.14","6.3","8.195748571428572",44010
787713,"half_2","top",2490,"hsr",28,"4.02","7","4.8564",44010
787714,"half_2","top",2491,"hsr",28,"4.08","6.76","18.025716666666668",44010
787715,"half_2","top",2490,"sprint",28,"7.02","7.41","14.557254901960784",44010
787716,"half_2","top",2490,"hsr",28,"5.53","6.99","7.408920000000002",44010
787720,"half_2","bottom",2490,"hsr",34,"4.07","6.34","11.383791666666665",44010
787721,"half_2","middle",2490,"hsr",39,"4.01","7.31","16.307070967741936",44010
787722,"half_2","top",2490,"hsr",38,"5.51","5.67","7.635428571428571",44010
787723,"half_2","middle",2490,"sprint",39,"7.03","7.31","6.636266666666667",44010
787724,"half_2","bottom",2490,"hsr",39,"4.07","6.18","10.240645454545454",44010
787725,"half_2","top",2491,"hsr",41,"5.51","7","15.372850793650791",44010
787726,"half_2","middle",2490,"hsr",44,"5.52","6.25","11.969411764705878",44010
787728,"half_2","top",2491,"sprint",41,"7.03","7.46","14.8971",44010
787729,"half_2","top",2490,"hsr",41,"4.08","6.55","11.63955",44010
787730,"half_2","top",2491,"hsr",43,"5.51","5.78","16.848319999999998",44010
787731,"half_2","bottom",2490,"hsr",45,"4.09","5.97","10.231466666666666",44010
704040,"half_2","bottom",2345,"hsr",45,"5.51","6.26","4.936909090909092",40789
704041,"half_2","middle",2345,"hsr",41,"5.54","7","7.4247733333333334",40789
704039,"half_2","top",2344,"hsr",40,"5.59","6.49","11.508221276595743",40789
704034,"half_2","middle",2345,"hsr",24,"4.1","7.33","12.471771428571426",40789
704035,"half_2","middle",2344,"hsr",25,"4.14","6.5","9.846243902439026",40789
704036,"half_2","middle",2344,"hsr",29,"4.11","6.55","22.313991304347823",40789
704037,"half_2","middle",2344,"hsr",31,"4.02","6.73","15.834098360655737",40789
704038,"half_2","top",2344,"hsr",32,"5.52","6.93","20.08055696202532",40789
704042,"half_2","middle",2345,"sprint",41,"7.04","8.43","15.271536000000001",40789
704043,"half_2","middle",2344,"hsr",45,"5.27","5.63","4.8518608695652174",40789
704044,"half_2","top",2345,"hsr",49,"5.51","6.3","12.03607843137255",40789
1323604,"half_2","bottom",3750,"sprint",13,"6.98","7.64","278.1532",65548
1323605,"half_2","middle",3751,"hsr",11,"5.42","5.96","269.4304",65548
1323606,"half_2","middle",3750,"sprint",18,"6.95","9.44","1561.642",65548
1323607,"half_2","bottom",3750,"hsr",18,"5.46","6.91","129.9984",65548
1323608,"half_2","middle",3750,"sprint",23,"6.99","7.98","400.988",65548
1323609,"half_2","bottom",3751,"hsr",25,"5.45","6.34","255.5284",65548
1323610,"half_2","bottom",3750,"sprint",26,"6.89","7.94","389.5856",65548
1323611,"half_2","middle",3750,"hsr",26,"5.41","6.86","499.0372",65548
1323612,"half_2","middle",3751,"hsr",27,"5.42","6.11","574.3028",65548
1323613,"half_2","bottom",3750,"hsr",28,"5.48","6.82","292.9436",65548
1323614,"half_2","bottom",3750,"hsr",30,"5.41","6.56","568.9388",65548
1323615,"half_2","bottom",3751,"hsr",31,"5.47","6.21","246.7168",65548
1323616,"half_2","middle",3750,"hsr",32,"5.44","5.51","114.5296",65548
1323617,"half_2","bottom",3750,"hsr",33,"5.44","5.69","155.3456",65548
1323618,"half_2","bottom",3750,"sprint",39,"6.96","8.86","877.2031999999999",65548
1323619,"half_2","middle",3750,"hsr",45,"5.47","6.02","224.32520000000002",65548
1323620,"half_2","bottom",3750,"sprint",47,"6.93","7.21","254.7216",65548
1323621,"half_2","middle",3750,"hsr",47,"5.51","6.05","178.1652",65548
1323622,"half_2","bottom",3750,"hsr",47,"5.51","6.96","150.7028",65548
1323623,"half_2","bottom",3750,"hsr",47,"5.5","6.91","213.2816",65548
713591,"half_2","top",2366,"hsr",32,"5.96","10.14","7.962983333333334",41249
713585,"half_1","bottom",2367,"hsr",7,"4.11","7.43","7.233655172413793",41249
713586,"half_1","middle",2366,"hsr",10,"4.04","7.08","11.737242553191491",41249
713587,"half_1","bottom",2366,"hsr",18,"5.52","6.61","5.323617391304349",41249
713588,"half_1","middle",2367,"hsr",27,"5.74","12.74","8.65390909090909",41249
713589,"half_1","bottom",2366,"hsr",43,"4.04","5.85","5.742692307692307",41249
713590,"half_2","top",2366,"hsr",24,"5.54","9.29","6.388571428571429",41249
685353,"half_2","middle",2305,"sprint",39,"5.56","7.43","8.163641379310343",39904
685354,"half_2","bottom",2305,"hsr",40,"4.05","6.99","7.119724137931035",39904
685355,"half_2","middle",2305,"sprint",40,"7.02","8.2","43.64980699300699",39904
685356,"half_2","middle",2305,"hsr",40,"5.53","7","7.4721290322580645",39904
685357,"half_2","middle",2305,"hsr",42,"4.02","6.47","11.774693877551021",39904
