position,minute_in,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,last15_received_passes,cumul_received_passes,last15_action_accuracy,cumul_action_accuracy,last15_average_angle,cumul_average_angle,last15_sprint_dist,cumul_sprint_dist,last15_sprint_ratio,last15_fatigue,scored_after
A,1,3,2,91.5,7.814,9.26,1,0,1,1,3,2,91.5,7.814,9.26,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,70.19713566024905,70.19713566024905,0.7588879530837734,0.9891891891891892,1
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,5,8,160.32,7.152,8.23,0,0,0,0,5,8,160.32,7.152,8.23,0,0,0,0,1.0,1.0,1.0,1.0,-15.919804477024472,-15.919804477024472,78.29757934550989,78.29757934550989,0.4853556864958461,0.9938011405901315,0
M,0,1,12,161.89,6.365,7.48,0,0,0,0,1,12,161.89,6.365,7.48,0,0,0,0,0.0,0.0,0.6666666666666666,0.6666666666666666,-2.5878963516897144,-2.5878963516897144,13.17913043478261,13.17913043478261,0.0809081615494052,0.9938608877156363,0
M,0,1,14,182.97,6.291,7.51,1,0,1,1,1,14,182.97,6.291,7.51,1,0,1,1,0.0,0.0,0.8571428571428571,0.8571428571428571,35.37742116633712,35.37742116633712,24.37551904761904,24.37551904761904,0.13249724981039865,0.9945643311409469,0
M,0,3,11,144.75,6.748,8.53,0,0,0,0,3,11,144.75,6.748,8.53,0,0,0,0,1.0,1.0,0.5,0.5,39.56398627746799,39.56398627746799,36.83529894179894,36.83529894179894,0.25272932378592755,0.9931389365351629,1
A,0,5,14,245.97,6.983,8.49,0,0,0,0,5,14,245.97,6.983,8.49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,74.61512906235869,74.61512906235869,0.302122237771222,0.9959509252135887,0
D,0,5,9,159.18,7.096,8.38,0,0,0,0,5,9,159.18,7.096,8.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,81.38884366345034,81.38884366345034,0.508108650664567,0.9937570233487327,0
D,0,3,8,180.73,6.949,8.17,0,0,0,0,3,8,180.73,6.949,8.17,0,0,0,0,0.0,0.0,0.5,0.5,34.40307524368439,34.40307524368439,39.18427380952381,39.18427380952381,0.2156180807215309,0.9944973312056348,0
D,0,3,10,159.69,6.926,8.46,0,0,0,0,3,10,159.69,6.926,8.46,0,0,0,0,1.0,1.0,1.0,1.0,-22.083510358076893,-22.083510358076893,40.79458337114337,40.79458337114337,0.25387132597637296,0.993776837388761,0
M,0,2,14,204.82,6.529,7.6,0,0,0,0,2,14,204.82,6.529,7.6,0,0,0,0,1.0,1.0,1.0,1.0,46.79658395826409,46.79658395826409,37.68614829629631,37.68614829629631,0.18310245989843704,0.995141385676805,1
M,0,1,9,141.97,6.665,7.2,0,0,0,0,1,9,141.97,6.665,7.2,0,0,0,0,0.0,0.0,0.6,0.6,-14.946126286853612,-14.946126286853612,12.269072727272723,12.269072727272723,0.08581571467631477,0.9930055256347485,0
G,0,0,2,17.67,9.97,13.75,0,0,0,0,0,2,17.67,9.97,13.75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464381360471344,0
D,0,2,13,178.07,6.625,7.55,0,0,0,0,2,13,178.07,6.625,7.55,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,57.16870554829565,57.16870554829565,23.667888822652756,23.667888822652756,0.13217115554058612,0.9944155916680628,0
D,0,1,9,105.91,6.453,7.67,0,0,0,0,1,9,105.91,6.453,7.67,0,0,0,0,0.0,0.0,1.0,1.0,10.703569486123232,10.703569486123232,13.10104888888889,13.10104888888889,0.12254278261050314,0.9906463380413432,0
D,0,3,6,96.23,6.962,8.02,0,0,0,0,3,6,96.23,6.962,8.02,0,0,0,0,1.0,1.0,0.6666666666666666,0.6666666666666666,-1.7199169781619261,-1.7199169781619261,34.521871243042675,34.521871243042675,0.35505369991815977,0.9897151085056053,0
M,0,1,10,109.77,6.275,7.96,0,0,0,0,1,10,109.77,6.275,7.96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.113045454545455,13.113045454545455,0.11838083826438076,0.9909722849146881,0
M,0,3,20,302.02,6.608,8.34,1,0,1,1,3,20,302.02,6.608,8.34,1,0,1,1,1.0,1.0,0.3333333333333333,0.3333333333333333,-60.76945448841491,-60.76945448841491,52.81701125716009,52.81701125716009,0.17430206341878454,0.9966998877961851,0
M,0,2,13,243.33,6.787,7.51,0,0,0,0,2,13,243.33,6.787,7.51,0,0,0,0,2.0,2.0,0.6666666666666666,0.6666666666666666,-12.539318617430052,-12.539318617430052,20.516125714285714,20.516125714285714,0.08396891791546561,0.9959071747227111,0
M,0,5,11,207.94,6.929,9.18,0,0,0,0,5,11,207.94,6.929,9.18,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,111.98275297136925,111.98275297136925,0.5359565089086304,0.9952139370154112,1
A,0,4,15,274.0,6.847,8.62,1,0,1,1,4,15,274.0,6.847,8.62,1,0,1,1,0.0,0.0,0.75,0.75,18.735760398923837,18.735760398923837,68.12376186980065,68.12376186980065,0.2477227704356387,0.9963636363636363,0
M,0,2,9,141.32,6.661,8.44,0,0,0,0,2,9,141.32,6.661,8.44,0,0,0,0,1.0,1.0,1.0,1.0,19.707096750800616,19.707096750800616,36.996427833333335,36.996427833333335,0.259952415917182,0.992973580663294,0
D,0,1,4,38.99,6.488,8.12,0,0,0,0,1,4,38.99,6.488,8.12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.160000000000002,11.160000000000002,0.2790697674418605,0.9749937484371093,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0.5,-87.26534287164687,-87.26534287164687,0.0,0.0,0.0,0.0,0
D,0,2,6,94.44,6.801,7.56,0,0,0,0,7,14,254.76,7.019,8.23,0,0,0,0,1.0,2.0,1.0,1.0,-28.235223014006866,-25.49846333912189,20.194830524642285,98.49240987015217,0.21159713458342713,0.3692524241476384,0
M,0,1,7,102.71,6.462,7.17,0,0,0,0,2,19,264.61,6.402,7.48,0,0,0,0,2.0,2.0,1.0,0.8461538461538461,5.203382656436374,2.0868710531859387,6.546566666666667,19.725697101449278,0.06312377462796902,0.386694778058055,0
M,0,1,10,176.51,6.7,8.07,0,0,0,0,2,24,359.47,6.464,8.07,1,0,1,1,0.0,0.0,0.6,0.75,29.65279266679214,33.469211666488796,14.467775,38.84329404761904,0.08150399977466058,0.4896662690376452,0
M,0,2,10,170.82,6.726,8.75,1,1,1,1,5,21,315.57,6.738,8.75,1,1,1,1,2.0,3.0,1.0,0.75,18.852422073731123,25.756276808310076,49.3273566798419,86.16265562164084,0.2870873977409027,0.5395962978172284,0
A,0,2,8,133.03,6.733,8.74,1,0,1,1,7,22,379.01,6.897,8.74,1,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,47.74826103756709,122.36339009992578,0.3562505486649787,0.3500697350069735,0
D,0,1,3,48.68,6.952,8.45,0,0,0,0,6,12,207.86,7.064,8.45,0,0,0,0,0.0,0.0,0.6,0.5,18.93865674825241,18.93865674825241,20.972632835820896,102.36147649927125,0.42215444516547695,0.23307478693861916,0
D,0,0,4,65.81,6.36,6.78,0,0,0,0,3,12,246.54,6.792,8.17,0,0,0,0,0.0,0.0,1.0,0.75,47.03786355076708,42.826267448406185,0.0,39.18427380952381,0.0,0.2658560232689666,0
D,0,0,4,44.95,6.21,6.85,0,0,0,0,3,14,204.64,6.758,8.46,0,0,0,0,1.0,2.0,0.5,0.75,-59.58913387479596,-34.585384863649914,0.0,40.79458337114337,0.0,0.21858587823380668,0
M,0,1,11,154.45,6.576,7.32,0,0,0,0,3,25,359.27,6.549,7.6,0,0,0,0,2.0,3.0,0.3333333333333333,0.6,46.88776586799412,46.826977928174095,6.642783333333334,44.32893162962964,0.042732604267181305,0.428706248091709,1
M,0,1,8,119.1,6.557,8.72,0,0,0,0,2,17,261.07,6.614,8.72,0,0,0,0,0.0,0.0,1.0,0.7142857142857143,30.36888130150424,3.179876748489528,24.053354666666664,36.322427393939385,0.20027772411878988,0.4544587323997405,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,17.67,9.97,13.75,0,0,0,0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,2,4,79.75,7.027,8.5,1,0,1,1,4,17,257.82,6.74,8.5,1,0,1,1,0.0,0.0,0.0,0.3333333333333333,0.0,57.16870554829565,39.34205625625626,63.00994507890901,0.48720812701246136,0.3081292017618422,0
D,0,1,6,73.29,6.556,7.77,0,0,0,0,2,15,179.2,6.495,7.77,0,0,0,0,0.0,0.0,0.5,0.6,35.0484689189412,26.933502441335207,19.321304615384616,32.4223535042735,0.26007948062168007,0.4067147613762487,0
D,0,5,4,104.2,7.363,8.39,0,0,0,0,8,10,200.43,7.163,8.39,0,0,0,0,0.0,0.0,0.5,0.6,-56.01856043398396,-19.81946479676927,65.85007296235679,100.37194420539947,0.62595126390073,0.5173012957354912,0
M,0,2,10,142.12,6.657,7.35,0,0,0,0,3,20,251.89,6.474,7.96,0,0,0,0,1.0,1.0,1.0,0.7142857142857143,51.445645978640435,51.445645978640435,21.991373643410846,35.1044190979563,0.15365688683210485,0.5619834710743802,0
M,0,6,17,339.02,6.819,8.2,0,0,0,0,9,37,641.03,6.713,8.34,1,0,1,1,0.0,0.0,1.0,0.5,-76.70045673395853,-68.73495561118672,71.14064290605697,123.95765416321706,0.2092248776720692,0.5280438608787751,0
M,0,3,7,103.03,6.921,7.78,0,0,0,0,5,20,346.37,6.84,7.78,0,0,0,0,0.0,0.0,0.25,0.42857142857142855,-33.94028921232015,-19.67297548239342,27.60351248375812,48.11963819804383,0.265341848349112,0.29660016696893804,0
M,0,1,6,98.86,6.603,7.51,0,0,0,0,6,17,306.8,6.83,9.18,0,0,0,0,0.0,0.0,0.5,0.5,-25.386276328879827,-25.386276328879827,7.345384615384615,119.32813758675387,0.07355682570983993,0.3211825860948668,1
A,0,1,9,123.78,6.484,7.62,0,0,0,0,5,24,397.78,6.722,8.62,1,0,1,1,0.0,0.0,0.25,0.5,-38.41832998398824,4.447237803195819,15.417509433962268,83.54127130376291,0.12355753673635413,0.3103967099653945,0
M,0,3,11,165.44,6.841,7.63,0,0,0,0,5,20,306.75,6.762,8.44,0,0,0,0,1.0,2.0,0.6666666666666666,0.8,27.668641425414464,25.01479320054318,38.46186176979985,75.45828960313318,0.23108544682648313,0.5375792038992688,0
D,0,3,8,131.27,6.955,7.92,0,0,0,0,4,12,170.26,6.809,8.12,0,0,0,0,1.0,1.0,0.6666666666666666,0.4,-41.9434221655905,-41.9434221655905,39.84027085455574,51.000270854555744,0.30120413438085536,0.7664953871306786,0
G,0,0,1,14.02,7.68,7.68,0,0,0,0,0,1,14.02,7.68,7.68,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,-87.26534287164687,0.0,0.0,0.0,0.933422103861518,0
D,0,1,11,232.21,6.67,7.87,0,0,0,0,8,25,486.97,6.892,8.23,0,0,0,0,0.0,0.0,0.0,0.9,0.0,-25.49846333912189,34.299130434782604,132.79154030493478,0.14707401241277218,0.4758694182019386,0
M,0,1,5,73.54,6.638,7.24,0,0,0,0,3,24,338.15,6.455,7.48,0,0,0,0,1.0,3.0,1.0,0.875,-6.0163256864163515,0.21690257481617928,13.740146938775508,33.46584404022479,0.18433253204689437,0.21683620816747756,0
M,0,2,12,236.28,6.607,7.94,0,0,0,0,4,36,595.75,6.514,8.07,1,0,1,1,1.0,1.0,0.875,0.8,52.052844462691155,41.59955101482733,21.52546,60.368754047619035,0.09071754888739042,0.39594470046082947,0
M,0,4,12,245.2,6.859,8.64,0,0,0,0,9,33,560.78,6.784,8.75,1,1,1,1,0.0,0.0,0.3333333333333333,0.5714285714285714,42.26658371003383,29.883853533741018,96.67081406958542,182.83346969122624,0.39265155999019263,0.43646979244544126,0
A,0,2,9,137.0,6.556,8.05,0,0,0,0,9,31,516.01,6.803,8.74,1,0,1,1,0.0,0.0,0.3333333333333333,0.14285714285714285,70.75644264404112,70.75644264404112,30.009938296112495,152.3733283960383,0.21746332098632243,0.2649852033809791,0
D,0,1,4,59.37,6.482,8.16,0,0,0,0,7,16,267.23,6.937,8.45,0,0,0,0,0.0,0.0,0.5,0.5,33.95354796577331,22.692379552632637,15.205679999999996,117.56715649927123,0.2518747722378664,0.22133989486634603,0
D,0,0,6,86.01,6.248,6.81,0,0,0,0,3,18,332.55,6.637,8.17,0,0,0,0,1.0,1.0,0.3333333333333333,0.5,5.307450234492711,27.818740562840794,12.860515555555557,52.04478936507937,0.14780502879617924,0.2578623894468596,0
D,0,1,5,85.24,6.803,8.32,0,0,0,0,4,19,289.88,6.77,8.46,0,0,0,0,1.0,3.0,0.6666666666666666,0.7142857142857143,-49.08098009360732,-40.38362295563288,14.764266666666664,55.55885003781003,0.17119975262832404,0.29304180418041803,0
M,0,3,13,204.75,6.844,8.36,0,0,0,0,6,38,564.02,6.656,8.36,0,0,0,0,0.0,0.0,0.4,0.5,-20.16094476522133,20.031808850815928,54.95545234318673,99.28438397281637,0.26709818878827085,0.3623765530423702,1
M,0,1,9,94.88,6.25,7.29,0,0,0,0,3,26,355.95,6.488,8.72,0,0,0,0,1.0,1.0,0.5,0.6666666666666666,0.0,3.179876748489528,6.280904347826086,42.60333174176547,0.0655079719214235,0.2658075360694775,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,17.67,9.97,13.75,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,3,10,184.52,6.876,8.4,1,0,1,1,7,27,442.34,6.792,8.5,2,0,2,2,1.0,1.0,0.6666666666666666,0.5,-0.10119416913652657,18.988772403340864,82.08648244268582,145.09642752159482,0.44246702480964756,0.41620426760499846,0
D,0,2,6,78.64,6.786,7.94,0,0,0,0,4,21,257.85,6.588,7.94,0,0,0,0,1.0,1.0,0.0,0.6,0.0,26.933502441335207,29.183661654135335,61.60601515840884,0.3664447721513729,0.30380529264052536,0
D,0,3,9,99.84,6.914,7.65,0,0,0,0,11,19,300.26,7.063,8.39,0,0,0,0,0.0,0.0,1.0,0.7777777777777778,5.897093617802296,-5.124288559871232,40.710761117449174,141.08270532284865,0.4037163934693492,0.33140808603863775,0
M,0,0,9,112.73,6.048,6.67,0,0,0,0,3,29,364.61,6.354,7.96,0,0,0,0,6.0,7.0,0.75,0.7272727272727273,51.34372091184802,51.416524530985455,0.0,35.1044190979563,0.0,0.30833401712207,0
M,0,7,18,338.25,6.878,8.3,0,0,0,0,16,55,979.29,6.771,8.34,1,0,1,1,3.0,4.0,0.8,0.6666666666666666,-13.60221662759314,-31.979796288791004,113.95747766916877,237.91513183238584,0.3359100299754422,0.34505095430943905,0
M,0,2,5,98.05,6.91,8.39,0,0,0,0,7,25,444.42,6.856,8.39,0,0,0,0,5.0,7.0,0.6666666666666666,0.5384615384615384,8.504664863520423,-3.571466713299795,28.578078272604586,76.69771647064842,0.2885217392489105,0.22012931615104844,0
M,0,1,11,199.06,6.627,8.54,0,0,0,0,7,28,505.86,6.76,9.18,0,0,0,0,1.0,2.0,0.2,0.2857142857142857,0.0,-25.386276328879827,21.781681159420287,141.10981874617414,0.10887574307417919,0.3927317207907509,1
A,0,4,9,189.66,6.983,8.55,0,0,0,0,9,33,587.44,6.803,8.62,1,0,1,1,0.0,0.0,0.8,0.6153846153846154,-13.274409794141214,-3.147754024234338,94.50198889202558,178.0432601957885,0.4956571325502233,0.32230983617701037,0
M,0,2,8,123.78,6.852,9.11,1,1,1,1,7,28,430.53,6.788,9.11,1,1,1,1,1.0,3.0,0.42857142857142855,0.5833333333333334,-38.13834549703524,-0.24646227848818683,33.91741120607788,109.37570080921107,0.27181768878087736,0.28683984890969344,0
D,0,2,4,113.81,7.285,9.05,0,0,0,0,6,16,284.07,6.939,9.05,0,0,0,0,3.0,4.0,0.75,0.5555555555555556,4.711386233217117,-13.950537126305928,63.86188579124578,114.86215664580152,0.5562397508165298,0.39923527554635707,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,14.02,7.68,7.68,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,-87.26534287164687,0.0,0.0,0.0,0.0,0
D,0,1,9,137.43,6.642,7.8,0,0,0,0,9,34,624.4,6.834,8.23,0,0,0,0,1.0,3.0,0.5,0.8333333333333334,-15.276816550825108,-24.476298660292212,22.896332467532467,155.68787277246724,0.16540007561606926,0.21974736168851935,0
M,0,1,7,101.17,6.26,7.66,0,0,0,0,4,31,439.31,6.41,7.66,0,0,0,0,0.0,0.0,0.6666666666666666,0.8421052631578947,-68.63708545287795,-4.7012394271619735,11.018210526315787,44.48405456654057,0.10784193526784562,0.2297699348186505,0
M,0,3,7,178.98,7.463,11.68,1,0,1,1,7,43,774.73,6.704,11.68,2,0,2,2,3.0,4.0,0.4,0.72,61.92166673824831,42.794969586793265,31.232382409460463,91.6011364570795,0.17353251699889136,0.23072460778879247,0
M,0,6,14,219.9,7.027,8.26,0,0,0,0,15,47,780.68,6.862,8.75,1,1,1,1,1.0,4.0,1.0,0.6666666666666666,73.35318242366957,38.577719311726725,89.68333644992951,272.51680614115577,0.40599065844241516,0.28131716303346643,0
M,1,0,8,134.68,6.505,7.24,0,0,0,0,0,8,134.68,6.505,7.24,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926297169811321,0
A,0,1,9,102.9,6.405,7.67,0,0,0,0,10,40,618.91,6.724,8.74,1,0,1,1,0.0,0.0,0.0,0.14285714285714285,0.0,70.75644264404112,11.219548717948715,163.592877113987,0.10798410700624364,0.165991837524802,0
D,0,1,4,94.4,6.714,8.15,0,0,0,0,8,20,361.63,6.898,8.45,0,0,0,0,0.0,0.0,0.0,0.5,0.0,22.692379552632637,14.586449999999996,132.15360649927123,0.1528977987421383,0.26032043680886857,0
D,0,0,5,47.31,6.124,6.67,0,0,0,0,4,24,337.19,6.654,8.46,0,0,0,0,2.0,5.0,0.0,0.5555555555555556,0.0,-40.38362295563288,0.0,55.55885003781003,0.0,0.13989177681185133,0
M,0,1,7,101.36,6.55,7.8,0,0,0,0,7,45,665.39,6.64,8.36,0,0,0,0,1.0,4.0,0.0,0.4166666666666667,0.0,20.031808850815928,12.04409756097561,111.32848153379199,0.11766410278405245,0.15210312279596033,1
M,0,1,9,108.45,6.421,7.29,0,0,0,0,4,35,464.4,6.471,8.72,0,0,0,0,5.0,6.0,0.5,0.6363636363636364,0.0,3.179876748489528,20.45155,63.05488174176547,0.18685746916400184,0.23302535453373444,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,17.67,9.97,13.75,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,2,10,157.93,6.565,8.24,0,0,0,0,9,37,600.27,6.733,8.5,2,0,2,2,1.0,2.0,1.0,0.5714285714285714,40.67919450872871,24.411377929687827,23.149551851851854,168.2459793734467,0.14565879224722741,0.2626607015151263,0
D,0,0,5,43.19,5.944,6.78,0,0,0,0,4,26,301.04,6.481,7.94,0,0,0,0,0.0,0.0,0.0,0.6,0.0,26.933502441335207,0.0,61.60601515840884,0.0,0.14299430539001454,0
D,0,0,3,38.03,6.177,6.66,0,0,0,0,11,22,338.29,6.983,8.39,0,0,0,0,1.0,2.0,0.0,0.7777777777777778,0.0,-5.124288559871232,0.0,141.08270532284865,0.0,0.11208700521677621,0
M,0,1,15,210.58,6.546,7.36,0,0,0,0,17,70,1189.87,6.73,8.34,1,0,1,1,0.0,0.0,0.0,0.6666666666666666,0.0,-31.979796288791004,0.0,237.91513183238584,0.0,0.17682870506436474,0
M,0,2,10,141.86,6.845,7.55,0,0,0,0,9,35,586.28,6.853,8.39,0,0,0,0,4.0,11.0,0.8,0.6111111111111112,-43.71014183875183,-18.167348577100537,15.132,91.82971647064842,0.10592188156236874,0.24155428415747177,0
M,0,2,12,219.81,6.95,8.23,0,0,0,0,9,40,725.66,6.814,9.18,0,0,0,0,2.0,4.0,0.3333333333333333,0.3,9.039482803355058,-8.173396762762383,34.0718455,175.18166424617417,0.15430390607309452,0.3024936008587235,1
A,0,3,7,94.78,6.699,8.1,0,0,0,0,12,40,682.22,6.783,8.62,1,0,1,1,1.0,1.0,0.0,0.6153846153846154,0.0,-3.147754024234338,39.09452593843844,217.13778613422693,0.4081700348552771,0.13872544714733176,0
D,0,2,5,78.32,6.97,7.69,0,0,0,0,8,21,362.39,6.946,9.05,0,0,0,0,3.0,7.0,0.5,0.5454545454545454,-32.57538345609788,-17.054678181271253,28.842637092731835,143.70479373853337,0.3636237656673202,0.2155260188777897,0
M,1,1,4,58.47,6.642,7.22,0,0,0,0,1,4,58.47,6.642,7.22,0,0,0,0,3.0,3.0,1.0,1.0,-74.56253504751359,-74.56253504751359,6.285878260869566,6.285878260869566,0.10569830605127907,0.9831847990583488,0
M,1,0,2,18.24,6.11,6.43,0,0,0,0,0,2,18.24,6.11,6.43,0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948024948024948,1
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,14.02,7.68,7.68,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,-87.26534287164687,0.0,0.0,0.0,0.0,0
D,0,4,8,176.94,7.171,8.19,0,0,0,0,13,42,801.34,6.907,8.23,0,0,0,0,1.0,4.0,0.3333333333333333,0.7333333333333333,-27.42375678595831,-24.74424939898913,99.33975361014548,255.0276263826127,0.5582766865805635,0.22052994989655259,0
M,0,0,3,50.61,5.99,6.2,0,0,0,0,4,34,489.92,6.377,7.66,0,0,0,0,0.0,0.0,1.0,0.85,-51.85049063597214,-7.844522841082651,0.0,44.48405456654057,0.0,0.10309215350769982,0
M,0,2,6,89.47,6.79,8.66,0,0,0,0,9,49,864.2,6.716,11.68,2,0,2,2,0.0,0.0,0.0,0.6666666666666666,0.0,42.794969586793265,34.32234841628959,125.92348487336909,0.37937822942731947,0.10340961627369394,0
M,1,2,6,127.19,6.909,8.16,2,0,0,2,2,14,261.88,6.707,8.16,2,0,0,2,2.0,3.0,1.0,1.0,34.15194675382314,34.15194675382314,31.672352530228387,31.672352530228387,0.24707350440930173,0.4838329275715155,0
A,0,2,7,120.01,6.906,8.79,0,0,0,0,12,47,738.91,6.751,8.79,1,0,1,1,0.0,0.0,1.0,0.25,8.54764850870018,39.65204557637065,59.37831406791406,222.97119118190105,0.490689315493877,0.16219540214350395,0
D,1,1,4,82.12,6.86,7.97,0,0,0,0,1,4,82.12,6.86,7.97,0,0,0,0,0.0,0.0,1.0,1.0,20.810275063934764,20.810275063934764,16.763214285714284,16.763214285714284,0.20167485906778493,0.9879692011549567,0
D,0,3,8,101.75,6.729,7.77,0,0,0,0,11,28,463.39,6.85,8.45,0,0,0,0,0.0,0.0,1.0,0.5555555555555556,36.33995188740752,25.421894019587615,37.08232066162041,169.23592716089163,0.36089849792331297,0.2191046318826848,0
D,0,1,5,52.17,6.667,7.23,0,0,0,0,5,29,389.36,6.656,8.46,0,0,0,0,0.0,0.0,1.0,0.6,2.222538721686789,-33.282596009412934,9.446152941176472,65.00500297898651,0.17765944971180123,0.13364586535505688,0
M,1,0,3,69.54,6.61,7.08,0,0,0,0,0,3,69.54,6.61,7.08,0,0,0,0,1.0,1.0,1.0,1.0,-65.47762760210992,-65.47762760210992,0.0,0.0,0.0,0.9858236461582081,0
M,0,1,5,67.72,6.387,8.05,0,0,0,0,8,50,733.1,6.614,8.36,0,0,0,0,0.0,0.0,0.4,0.4117647058823529,-11.446882079883386,14.785360362366042,16.62885818181818,127.95733971561016,0.241979892052069,0.09224901239613131,1
G,0,0,1,5.33,6.63,6.63,0,0,0,0,0,3,23.0,8.857,13.75,0,0,0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.22208333333333333,0
D,0,5,7,187.41,7.328,9.24,0,0,0,0,14,44,787.68,6.856,9.24,2,0,2,2,3.0,5.0,1.0,0.6666666666666666,-10.042810181133092,12.926648559414188,109.82818398311764,278.0741633565643,0.5829212036681579,0.23762489222498354,0
D,0,1,9,147.6,6.691,8.41,0,0,0,0,5,35,448.64,6.534,8.41,0,0,0,0,1.0,2.0,0.0,0.6,0.0,26.933502441335207,22.83248219178082,84.43849735018966,0.15365062040229355,0.32826261008807045,0
D,0,1,6,83.67,6.424,8.22,0,0,0,0,12,28,421.96,6.885,8.39,0,0,0,0,0.0,0.0,0.0,0.7777777777777778,0.0,-5.124288559871232,30.398544,171.48124932284864,0.3590237864650998,0.19782012483449973,0
M,0,1,10,188.15,6.635,8.61,0,0,0,0,18,80,1378.02,6.719,8.61,1,0,1,1,1.0,5.0,1.0,0.7,31.245793744219327,-22.9475691412181,41.49275076923078,279.4078826016166,0.2193642652351614,0.1364374700874534,0
M,0,0,3,27.42,6.113,6.78,0,0,0,0,9,38,613.7,6.806,8.39,0,0,0,0,4.0,15.0,0.0,0.5238095238095238,0.0,-18.167348577100537,0.0,91.82971647064842,0.0,0.044607125427037576,0
M,0,1,10,96.19,6.296,7.35,0,0,0,0,10,50,821.85,6.72,9.18,0,0,0,0,2.0,6.0,0.0,0.3,0.0,-8.173396762762383,8.9655875,184.14725174617416,0.09224804506636486,0.11689858418909886,1
A,1,1,3,88.07,7.115,9.92,0,0,0,0,1,3,88.07,7.115,9.92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,63.45387845303867,63.45387845303867,0.7124046082074624,0.9887728752666443,1
D,0,1,5,94.16,6.82,8.75,0,0,0,0,9,26,456.55,6.925,9.05,0,0,0,0,0.0,0.0,0.0,0.5454545454545454,0.0,-17.054678181271253,39.63652,183.34131373853336,0.41652501050861707,0.2057917167522675,0
M,1,1,5,73.97,6.783,7.96,2,0,1,2,2,9,132.44,6.719,7.96,2,0,1,2,1.0,4.0,0.3333333333333333,0.5,-10.020728757747024,-42.29163190263031,25.60833882352941,31.894217084398978,0.34158115010710166,0.5543315347721822,0
M,1,4,10,142.37,6.821,8.34,1,1,1,1,4,12,160.61,6.732,8.34,1,1,1,1,3.0,5.0,0.0,0.0,0.0,0.0,58.99873976053976,58.99873976053976,0.41151384362516397,0.8809479611410185,0
G,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
D,0,4,6,127.64,7.333,8.59,0,0,0,0,4,6,127.64,7.333,8.59,0,0,0,0,1.0,1.0,1.0,1.0,-5.717499859851882,-5.717499859851882,60.94179508560313,60.94179508560313,0.473739078712711,0.9922263681592041,0
D,0,0,6,83.48,6.385,6.99,1,1,1,1,0,6,83.48,6.385,6.99,1,1,1,1,2.0,2.0,0.6666666666666666,0.6666666666666666,-5.542335769216139,-5.542335769216139,0.0,0.0,0.0,0.9881628787878788,0
D,0,0,5,44.86,6.014,6.21,0,0,0,0,0,5,44.86,6.014,6.21,0,0,0,0,1.0,1.0,1.0,1.0,-0.4265604477084489,-0.4265604477084489,0.0,0.0,0.0,0.9781945050152638,0
